PlotID,logID,treatment,clade,dowel,drymass_start,expo_days,drymass_end,Biome,expoyrs
PHI,4391,closed,angio,0,0.262016666,541,0.10365,Tropical,1.482191781
PHI,4392,closed,angio,0,0.253750483,541,0.19947,Tropical,1.482191781
PHI,4393,closed,angio,0,0.280141854,541,0.10409,Tropical,1.482191781
PHI,4396,closed,angio,0,0.234154774,387,0.15015,Tropical,1.060273973
PHI,4397,open,angio,0,0.150426012,541,0.0828,Tropical,1.482191781
PHI,4399,closed,angio,0,0.173116619,387,0.09971,Tropical,1.060273973
PHI,5431,closed,angio,0,0.224310989,387,0.14755,Tropical,1.060273973
PRI_Ceiba,3481,closed,angio,0,0.382487695,382,0.29765,Tropical,1.046575342
PRI_Ceiba,3482,closed,angio,0,0.309700768,382,0.21539,Tropical,1.046575342
PRI_Ceiba,3483,closed,angio,0,0.415289722,382,0.33101,Tropical,1.046575342
PRI_Ceiba,3484,closed,angio,0,0.239979807,747,0.10471,Tropical,2.046575342
PRI_Ceiba,3485,closed,angio,0,0.307432779,747,0.09549,Tropical,2.046575342
PRI_Ceiba,3486,closed,angio,0,0.251830036,747,0.04058,Tropical,2.046575342
PRI_Ceiba,3490,closed,angio,0,0.321680237,1112,0.20484,Tropical,3.046575342
PRI_Ceiba,3491,closed,angio,0,0.312189974,1112,0.16297,Tropical,3.046575342
PRI_Ceiba,3492,closed,angio,0,0.254876354,1112,0.12603,Tropical,3.046575342
PRI_Ceiba,3493,open,angio,0,0.255504168,382,0.09413,Tropical,1.046575342
PRI_Ceiba,3494,open,angio,0,0.33567061,382,0.20365,Tropical,1.046575342
PRI_Ceiba,3495,open,angio,0,0.355201116,382,0.18033,Tropical,1.046575342
PRI_Ceiba,3496,open,angio,0,0.261489693,747,0.0466,Tropical,2.046575342
PRI_Ceiba,3497,open,angio,0,0.294724348,747,0.01769,Tropical,2.046575342
PRI_Ceiba,3498,open,angio,0,0.274737782,747,0.00935,Tropical,2.046575342
PRI_Ceiba,3499,open,angio,0,0.324603009,1112,0.04218,Tropical,3.046575342
PRI_Ceiba,3500,open,angio,0,0.208242554,1112,0,Tropical,3.046575342
PRI_Ceiba,3501,open,angio,0,0.226429604,1112,0.07937,Tropical,3.046575342
PRI_Ceiba,3508,closed,angio,0,0.197580825,382,0.10978,Tropical,1.046575342
PRI_Ceiba,3509,closed,angio,0,0.18199663,382,0.10409,Tropical,1.046575342
PRI_Ceiba,3510,closed,angio,0,0.132383784,382,0.07059,Tropical,1.046575342
PRI_Ceiba,3511,closed,angio,0,0.125351815,747,0.02079,Tropical,2.046575342
PRI_Ceiba,3512,closed,angio,0,0.243429356,747,0.068,Tropical,2.046575342
PRI_Ceiba,3513,closed,angio,0,0.182783288,747,0.02475,Tropical,2.046575342
PRI_Ceiba,3517,closed,angio,0,0.258751182,1112,0.051237,Tropical,3.046575342
PRI_Ceiba,3518,closed,angio,0,0.213329773,1112,0.045956,Tropical,3.046575342
PRI_Ceiba,3519,closed,angio,0,0.227837339,1112,0.065144,Tropical,3.046575342
PRI_Ceiba,3520,open,angio,0,0.233729721,382,0.06997,Tropical,1.046575342
PRI_Ceiba,3521,open,angio,0,0.17206234,382,0.04901,Tropical,1.046575342
PRI_Ceiba,3522,open,angio,0,0.194947787,382,0.03734,Tropical,1.046575342
PRI_Ceiba,3523,open,angio,0,0.228603244,747,0.04699,Tropical,2.046575342
PRI_Ceiba,3524,open,angio,0,0.158352652,747,0.00699,Tropical,2.046575342
PRI_Ceiba,3525,open,angio,0,0.24446073,747,0.02224,Tropical,2.046575342
PRI_Ceiba,3526,open,angio,0,0.248407287,1112,0.04234,Tropical,3.046575342
PRI_Ceiba,3527,open,angio,0,0.199667666,1112,0.03431,Tropical,3.046575342
PRI_Ceiba,3528,open,angio,0,0.178504574,1112,0.01432,Tropical,3.046575342
PRI_Ceiba,3535,closed,angio,0,0.337023852,382,0.23713,Tropical,1.046575342
PRI_Ceiba,3536,closed,angio,0,0.250634701,382,0.16868,Tropical,1.046575342
PRI_Ceiba,3537,closed,angio,0,0.2883318,382,0.19767,Tropical,1.046575342
PRI_Ceiba,3538,closed,angio,0,0.298450955,747,0.15305,Tropical,2.046575342
PRI_Ceiba,3539,closed,angio,0,0.308637682,747,0.13754,Tropical,2.046575342
PRI_Ceiba,3540,closed,angio,0,0.273475759,747,0.12191,Tropical,2.046575342
PRI_Ceiba,3544,closed,angio,0,0.328834106,1112,0.146639,Tropical,3.046575342
PRI_Ceiba,3545,closed,angio,0,0.359076264,1112,0.114928,Tropical,3.046575342
PRI_Ceiba,3546,closed,angio,0,0.291215985,1112,0.148677,Tropical,3.046575342
PRI_Ceiba,3547,open,angio,0,0.348068,382,0.22984,Tropical,1.046575342
PRI_Ceiba,3548,open,angio,0,0.313666533,382,0.19885,Tropical,1.046575342
PRI_Ceiba,3549,open,angio,0,0.390166233,382,0.25183,Tropical,1.046575342
PRI_Ceiba,3550,open,angio,0,0.321331702,747,0.14747,Tropical,2.046575342
PRI_Ceiba,3551,open,angio,0,0.367588622,747,0.15589,Tropical,2.046575342
PRI_Ceiba,3552,open,angio,0,0.275589088,747,0.10027,Tropical,2.046575342
PRI_Ceiba,3553,open,angio,0,0.336346169,1112,0.13253,Tropical,3.046575342
PRI_Ceiba,3554,open,angio,0,0.314070127,1112,0.08592,Tropical,3.046575342
PRI_Ceiba,3555,open,angio,0,0.222004649,1112,0.04865,Tropical,3.046575342
PRI_Elverde,3400,closed,angio,0,0.220300561,377,0.1483,Tropical,1.032876712
PRI_Elverde,3401,closed,angio,0,0.192630082,377,0.13542,Tropical,1.032876712
PRI_Elverde,3402,closed,angio,0,0.160420343,377,0.11357,Tropical,1.032876712
PRI_Elverde,3403,open,angio,0,0.252287672,377,0.16265,Tropical,1.032876712
PRI_Elverde,3404,open,angio,0,0.262215576,377,0.18957,Tropical,1.032876712
PRI_Elverde,3405,open,angio,0,0.261346741,377,0.18883,Tropical,1.032876712
PRI_Elverde,3406,open,angio,0,0.230130252,1107,0.0068,Tropical,3.032876712
PRI_Elverde,3407,open,angio,0,0.15548301,1107,0.03218,Tropical,3.032876712
PRI_Elverde,3408,open,angio,0,0.208383599,1107,0.05657,Tropical,3.032876712
PRI_Elverde,3412,closed,angio,0,0.242039573,1107,0.16683,Tropical,3.032876712
PRI_Elverde,3413,closed,angio,0,0.235944244,1107,0.14746,Tropical,3.032876712
PRI_Elverde,3414,closed,angio,0,0.212339418,1107,0.1354,Tropical,3.032876712
PRI_Elverde,3415,open,angio,0,0.174929973,742,0.11593,Tropical,2.032876712
PRI_Elverde,3416,open,angio,0,0.266139671,742,0.11887,Tropical,2.032876712
PRI_Elverde,3417,open,angio,0,0.274295039,742,0.13078,Tropical,2.032876712
PRI_Elverde,3418,closed,angio,0,0.160089702,742,0.05979,Tropical,2.032876712
PRI_Elverde,3419,closed,angio,0,0.240184937,742,0.10769,Tropical,2.032876712
PRI_Elverde,3420,closed,angio,0,0.248704411,742,0.14087,Tropical,2.032876712
PRI_Elverde,3427,closed,angio,0,0.221019622,377,0.13915,Tropical,1.032876712
PRI_Elverde,3428,closed,angio,0,0.192596956,377,0.12129,Tropical,1.032876712
PRI_Elverde,3429,closed,angio,0,0.270222577,377,0.18246,Tropical,1.032876712
PRI_Elverde,3430,open,angio,0,0.18950185,377,0.10183,Tropical,1.032876712
PRI_Elverde,3431,open,angio,0,0.160029154,377,0.07963,Tropical,1.032876712
PRI_Elverde,3432,open,angio,0,0.230159281,377,0.13876,Tropical,1.032876712
PRI_Elverde,3433,open,angio,0,0.241748389,1107,0.14972,Tropical,3.032876712
PRI_Elverde,3434,open,angio,0,0.158271494,1107,0.05328,Tropical,3.032876712
PRI_Elverde,3435,open,angio,0,0.199286255,1107,0.1699,Tropical,3.032876712
PRI_Elverde,3439,closed,angio,0,0.17182438,1107,0.123549,Tropical,3.032876712
PRI_Elverde,3440,closed,angio,0,0.207327864,1107,0.01863,Tropical,3.032876712
PRI_Elverde,3441,closed,angio,0,0.228214051,1107,0.275879,Tropical,3.032876712
PRI_Elverde,3442,open,angio,0,0.137997167,742,0.03164,Tropical,2.032876712
PRI_Elverde,3443,open,angio,0,0.134586609,742,0.06647,Tropical,2.032876712
PRI_Elverde,3444,open,angio,0,0.126249596,742,0.05016,Tropical,2.032876712
PRI_Elverde,3445,closed,angio,0,0.137817464,742,0.0449,Tropical,2.032876712
PRI_Elverde,3446,closed,angio,0,0.214582405,742,0.12342,Tropical,2.032876712
PRI_Elverde,3447,closed,angio,0,0.193281718,742,0.06234,Tropical,2.032876712
PRI_Elverde,3454,closed,angio,0,0.359533198,377,0.21399,Tropical,1.032876712
PRI_Elverde,3455,closed,angio,0,0.31999031,377,0.20454,Tropical,1.032876712
PRI_Elverde,3456,closed,angio,0,0.184375366,377,0.13598,Tropical,1.032876712
PRI_Elverde,3457,open,angio,0,0.359163462,377,0.28834,Tropical,1.032876712
PRI_Elverde,3458,open,angio,0,0.230359954,377,0.14761,Tropical,1.032876712
PRI_Elverde,3459,open,angio,0,0.358210172,377,0.2578,Tropical,1.032876712
PRI_Elverde,3460,open,angio,0,0.293372357,1107,0.09662,Tropical,3.032876712
PRI_Elverde,3461,open,angio,0,0.170053054,1107,0.03615,Tropical,3.032876712
PRI_Elverde,3462,open,angio,0,0.368004137,1107,0.2083,Tropical,3.032876712
PRI_Elverde,3466,closed,angio,0,0.355884602,1107,0.26895,Tropical,3.032876712
PRI_Elverde,3467,closed,angio,0,0.392243882,1107,0.27263,Tropical,3.032876712
PRI_Elverde,3468,closed,angio,0,0.31289841,1107,0.17587,Tropical,3.032876712
PRI_Elverde,3469,open,angio,0,0.277689751,742,0.19764,Tropical,2.032876712
PRI_Elverde,3470,open,angio,0,0.372967541,742,0.19718,Tropical,2.032876712
PRI_Elverde,3471,open,angio,0,0.246261461,742,0.13361,Tropical,2.032876712
PRI_Elverde,3472,closed,angio,0,0.287295601,742,0.19699,Tropical,2.032876712
PRI_Elverde,3473,closed,angio,0,0.211546368,742,0.16089,Tropical,2.032876712
PRI_Elverde,3474,closed,angio,0,0.21716822,742,0.17019,Tropical,2.032876712
TAN_Kilimanjaro,1,closed,angio,0,0.097210314,363,0.07857,Tropical,0.994520548
TAN_Kilimanjaro,1,open,angio,0,0.151007861,1071,0.1362,Tropical,2.934246575
TAN_Kilimanjaro,6160,closed,angio,0,0.222972525,363,0.26372,Tropical,0.994520548
TAN_Kilimanjaro,6161,open,angio,0,0.3306735,723,0.20561,Tropical,1.980821918
TAN_Kilimanjaro,6162,open,angio,0,0.27205848,1071,0.21509,Tropical,2.934246575
TAN_Kilimanjaro,6164,closed,angio,0,0.211114595,1071,0.16294,Tropical,2.934246575
TAN_Kilimanjaro,6165,closed,angio,0,0.200608497,1071,0.14051,Tropical,2.934246575
TAN_Kilimanjaro,6167,closed,angio,0,0.21442679,723,0.20979,Tropical,1.980821918
TAN_Kilimanjaro,6168,open,angio,0,0.201102213,363,0.29161,Tropical,0.994520548
TAN_Kilimanjaro,6169,open,angio,0,0.287189684,363,0.36025,Tropical,0.994520548
TAN_Kilimanjaro,6170,open,angio,0,0.166695756,363,0.13908,Tropical,0.994520548
TAN_Kilimanjaro,6171,open,angio,0,0.225591071,1071,0.15176,Tropical,2.934246575
TAN_Kilimanjaro,6174,open,angio,0,0.18750719,723,0.14421,Tropical,1.980821918
TAN_Kilimanjaro,6176,closed,angio,0,0.209229885,723,0.12708,Tropical,1.980821918
TAN_Kilimanjaro,6177,closed,angio,0,0.331371859,723,0.23687,Tropical,1.980821918
TAN_Kilimanjaro,6178,closed,angio,0,0.224804815,723,0.15112,Tropical,1.980821918
TAN_Kilimanjaro,6179,closed,angio,0,0.255278997,363,0.20954,Tropical,0.994520548
TAN_Kilimanjaro,6180,closed,angio,0,0.169646611,363,0.18508,Tropical,0.994520548
TAN_Kilimanjaro,6181,open,angio,0,0.357392098,1071,0.29046,Tropical,2.934246575
TAN_Kilimanjaro,6182,open,angio,0,0.260545443,723,0.14752,Tropical,1.980821918
TAN_Kilimanjaro,6193,open,angio,0,0.208715339,1071,0.09902,Tropical,2.934246575
TAN_Kilimanjaro,6195,open,angio,0,0.252399902,363,0.18528,Tropical,0.994520548
TAN_Kilimanjaro,6196,closed,angio,0,0.153928521,723,0.19958,Tropical,1.980821918
TAN_Kilimanjaro,6197,open,angio,0,0.178646782,363,0.12808,Tropical,0.994520548
TAN_Kilimanjaro,6199,closed,angio,0,0.224698765,1071,0.11546,Tropical,2.934246575
TAN_Kilimanjaro,6200,open,angio,0,0.232001275,1071,0.09263,Tropical,2.934246575
TAN_Kilimanjaro,6201,closed,angio,0,0.152815266,363,0.2171,Tropical,0.994520548
TAN_Kilimanjaro,6205,closed,angio,0,0.205818803,1071,0.12319,Tropical,2.934246575
TAN_Kilimanjaro,6206,closed,angio,0,0.2068,1071,0.09608,Tropical,2.934246575
TAN_Kilimanjaro,6209,open,angio,0,0.231500274,723,0.12945,Tropical,1.980821918
TAN_Kilimanjaro,6211,closed,angio,0,0.157125545,723,0.19836,Tropical,1.980821918
TAN_Kilimanjaro,6215,open,angio,0,0.120881324,1071,0.03606,Tropical,2.934246575
TAN_Kilimanjaro,6216,open,angio,0,0.161976943,1071,0.12794,Tropical,2.934246575
TAN_Kilimanjaro,6221,open,angio,0,0.142568232,723,0.08761,Tropical,1.980821918
TAN_Kilimanjaro,6222,closed,angio,0,0.078779354,723,0.02889,Tropical,1.980821918
TAN_Kilimanjaro,6228,open,angio,0,0.134447701,363,0.10806,Tropical,0.994520548
TAN_Kilimanjaro,6231,closed,angio,0,0.112822446,1071,0.08115,Tropical,2.934246575
TAN_Kilimanjaro,6232,closed,angio,0,0.086134142,1071,0.02821,Tropical,2.934246575
TAN_Kilimanjaro,6235,open,angio,0,0.136895344,363,0.09657,Tropical,0.994520548
TAN_Kilimanjaro,6239,open,angio,0,0.14221685,723,0.06715,Tropical,1.980821918
TAN_Savanna,6240,open,angio,0,0.186470223,370,0.15514,Tropical,1.01369863
TAN_Savanna,6241,closed,angio,0,0.154725788,720,0.13708,Tropical,1.97260274
TAN_Savanna,6242,closed,angio,0,0.222065,370,0.1814,Tropical,1.01369863
TAN_Savanna,6243,open,angio,0,0.176761542,720,0.15417,Tropical,1.97260274
TAN_Savanna,6245,closed,angio,0,0.172216153,370,0.14312,Tropical,1.01369863
TAN_Savanna,6247,open,angio,0,0.117139835,720,0.10118,Tropical,1.97260274
TAN_Savanna,6248,open,angio,0,0.08811714,720,0.12836,Tropical,1.97260274
TAN_Savanna,6250,closed,angio,0,0.161214572,720,0.13854,Tropical,1.97260274
TAN_Savanna,6251,closed,angio,0,0.144135678,720,0.12229,Tropical,1.97260274
TAN_Savanna,6254,closed,angio,0,0.192347731,370,0.1556,Tropical,1.01369863
TAN_Savanna,6255,open,angio,0,0.176577111,720,0.13271,Tropical,1.97260274
TAN_Savanna,6256,open,angio,0,0.188820946,370,0.15205,Tropical,1.01369863
TAN_Savanna,6257,open,angio,0,0.133967176,720,0.11938,Tropical,1.97260274
TAN_Savanna,6259,open,angio,0,0.262290902,720,0.22588,Tropical,1.97260274
TAN_Savanna,6260,closed,angio,0,0.258219359,720,0.23544,Tropical,1.97260274
TAN_Savanna,6261,closed,angio,0,0.130154591,720,0.11252,Tropical,1.97260274
TAN_Savanna,6263,closed,angio,0,0.152719106,720,0.1353,Tropical,1.97260274
TAN_Savanna,6266,open,angio,0,0.092150048,370,0.08095,Tropical,1.01369863
TAN_Savanna,6267,closed,angio,0,0.113791395,370,0.15232,Tropical,1.01369863
TAN_Savanna,6274,open,angio,0,0.080291081,370,0.11855,Tropical,1.01369863
TAN_Savanna,6275,closed,angio,0,0.158060578,720,0.19439,Tropical,1.97260274
TAN_Savanna,6277,open,angio,0,0.127889141,720,0.13932,Tropical,1.97260274
TAN_Savanna,6280,open,angio,0,0.24019052,720,0.21315,Tropical,1.97260274
TAN_Savanna,6282,open,angio,0,0.099015298,720,0.10081,Tropical,1.97260274
TAN_Savanna,6283,open,angio,0,0.137207685,370,0.16198,Tropical,1.01369863
TAN_Savanna,6284,open,angio,0,0.114427864,720,0.1551,Tropical,1.97260274
TAN_Savanna,6285,open,angio,0,0.046510408,370,0.05379,Tropical,1.01369863
TAN_Savanna,6289,open,angio,0,0.062981892,720,0.08559,Tropical,1.97260274
TAN_Savanna,6291,closed,angio,0,0.124715454,720,0.15797,Tropical,1.97260274
TAN_Savanna,6294,open,angio,0,0.256547677,720,0.22514,Tropical,1.97260274
TAN_Savanna,6295,open,angio,0,0.255464904,720,0.22818,Tropical,1.97260274
TAN_Savanna,6296,open,angio,0,0.266884085,720,0.26639,Tropical,1.97260274
TAN_Savanna,6297,closed,angio,0,0.27145601,370,0.21932,Tropical,1.01369863
TAN_Savanna,6299,closed,angio,0,0.11815458,720,0.14041,Tropical,1.97260274
TAN_Savanna,6300,closed,angio,0,0.210409615,720,0.23617,Tropical,1.97260274
TAN_Savanna,6301,open,angio,0,0.274204205,720,0.23501,Tropical,1.97260274
TAN_Savanna,6302,closed,angio,0,0.300670009,370,0.22493,Tropical,1.01369863
TAN_Savanna,6304,open,angio,0,0.205010181,720,0.21321,Tropical,1.97260274
TAN_Savanna,6305,closed,angio,0,0.215962174,720,0.28826,Tropical,1.97260274
TAN_Savanna,6306,open,angio,0,0.150150556,720,0.15924,Tropical,1.97260274
TAN_Savanna,6310,closed,angio,0,0.104011725,370,0.10105,Tropical,1.01369863
TAN_Savanna,6311,open,angio,0,0.236595025,370,0.21693,Tropical,1.01369863
TAN_Savanna,6312,closed,angio,0,0.175529213,720,0.18819,Tropical,1.97260274
TAN_Savanna,6313,closed,angio,0,0.216136152,720,0.21663,Tropical,1.97260274
TAN_Savanna,6316,open,angio,0,0.263073984,370,0.19399,Tropical,1.01369863
TAN_Savanna,6317,closed,angio,0,0.263046979,720,0.26856,Tropical,1.97260274
TAN_Savanna,6319,open,angio,0,0.195418,370,0.19004,Tropical,1.01369863
USA_SC,1361,closed,angio,0,0.176671878,1089,0.0397,Tropical,2.983561644
USA_SC,1362,open,angio,0,0.256474939,733,0.084,Tropical,2.008219178
USA_SC,1363,open,angio,0,0.167717278,367,0.1134,Tropical,1.005479452
USA_SC,1365,closed,angio,0,0.179670389,367,0.1077,Tropical,1.005479452
USA_SC,1367,open,angio,0,0.270354492,1089,0.0602,Tropical,2.983561644
USA_SC,1369,closed,angio,0,0.241540722,733,0.1449,Tropical,2.008219178
USA_SC,1370,closed,angio,0,0.388464449,367,0.2718,Tropical,1.005479452
USA_SC,1371,open,angio,0,0.343123155,733,0.1331,Tropical,2.008219178
USA_SC,1372,open,angio,0,0.257526145,1089,0.0872,Tropical,2.983561644
USA_SC,1373,closed,angio,0,0.18464263,1089,0.0869,Tropical,2.983561644
USA_SC,1374,open,angio,0,0.232210374,367,0.1353,Tropical,1.005479452
USA_SC,1377,closed,angio,0,0.191356374,1089,0.0465,Tropical,2.983561644
USA_SC,1378,open,angio,0,0.247465111,1089,0.0632,Tropical,2.983561644
USA_SC,1379,closed,angio,0,0.273174151,367,0.1983,Tropical,1.005479452
USA_SC,1380,open,angio,0,0.234452198,733,0.1363,Tropical,2.008219178
USA_SC,1384,open,angio,0,0.229251326,367,0.1407,Tropical,1.005479452
USA_SC,1385,closed,angio,0,0.264468095,733,0.1321,Tropical,2.008219178
USA_SC,1386,open,gymno,0,0.168364816,733,0.0938,Tropical,2.008219178
USA_SC,1388,open,gymno,0,0.117865173,367,0.0866,Tropical,1.005479452
USA_SC,1389,closed,gymno,0,0.224310307,733,0.137,Tropical,2.008219178
USA_SC,1390,closed,gymno,0,0.162631816,1089,0.0716,Tropical,2.983561644
USA_SC,1391,closed,gymno,0,0.23656601,367,0.1733,Tropical,1.005479452
USA_SC,1392,open,gymno,0,0.197467171,1089,0.0854,Tropical,2.983561644
USA_SC,1396,open,gymno,0,0.177414513,367,0.1189,Tropical,1.005479452
USA_SC,1397,open,gymno,0,0.189399821,1089,0.1057,Tropical,2.983561644
USA_SC,1398,open,gymno,0,0.241616439,733,0.1498,Tropical,2.008219178
USA_SC,1400,closed,gymno,0,0.153571532,1089,0.0693,Tropical,2.983561644
USA_SC,1401,closed,gymno,0,0.248703353,367,0.1739,Tropical,1.005479452
USA_SC,1402,closed,gymno,0,0.133060539,733,0.0918,Tropical,2.008219178
USA_SC,1404,closed,gymno,0,0.13074057,367,0.0894,Tropical,1.005479452
USA_SC,1405,open,gymno,0,0.184982864,733,0.1002,Tropical,2.008219178
USA_SC,1406,closed,gymno,0,0.151127866,733,0.0863,Tropical,2.008219178
USA_SC,1407,open,gymno,0,0.194508662,1089,0.0935,Tropical,2.983561644
USA_SC,1410,open,gymno,0,0.11732915,367,0.088,Tropical,1.005479452
USA_SC,1411,closed,gymno,0,0.13165448,1089,0.0555,Tropical,2.983561644
USA_SC,1413,open,angio,0,0.238583784,1089,0.0709,Tropical,2.983561644
USA_SC,1414,closed,angio,0,0.224112711,733,0.0473,Tropical,2.008219178
USA_SC,1415,closed,angio,0,0.262882283,367,0.1404,Tropical,1.005479452
USA_SC,1416,open,angio,0,0.248879744,733,0.063,Tropical,2.008219178
USA_SC,1417,open,angio,0,0.238629973,367,0.1119,Tropical,1.005479452
USA_SC,1421,closed,angio,0,0.189438872,1089,0.0184,Tropical,2.983561644
USA_SC,1422,open,angio,0,0.296668534,367,0.1477,Tropical,1.005479452
USA_SC,1423,open,angio,0,0.162728003,733,0.049,Tropical,2.008219178
USA_SC,1424,open,angio,0,0.17167524,1089,0.0337,Tropical,2.983561644
USA_SC,1425,closed,angio,0,0.218526299,367,0.1295,Tropical,1.005479452
USA_SC,1426,closed,angio,0,0.217752728,1089,0.0394,Tropical,2.983561644
USA_SC,1427,closed,angio,0,0.210918367,733,0.1111,Tropical,2.008219178
USA_SC,1431,open,angio,0,0.211441444,367,0.1036,Tropical,1.005479452
USA_SC,1432,open,angio,0,0.171224571,1089,0.0338,Tropical,2.983561644
USA_SC,1433,closed,angio,0,0.133230109,1089,0.0334,Tropical,2.983561644
USA_SC,1434,closed,angio,0,0.179137869,733,0.0376,Tropical,2.008219178
USA_SC,1435,closed,angio,0,0.141474839,367,0.0636,Tropical,1.005479452
USA_SC,1437,open,angio,0,0.136364149,733,0.0543,Tropical,2.008219178
USA_SC,3073,closed,angio,0,0.289745614,733,0.178,Tropical,2.008219178
